agent_id,timestamp,rsi,sma,close,momentum,trade_amount,profit,return_pct,balance_after,strategy
e11098b5-e2f7-4eee-9007-36b294380941,2026-04-25 00:45:00,22.070043225006746,0.2504714285714285,0.25,-0.0015999999999999,9.9888,0.024,0.24,99.9122,RSI sobrevendido + reversão (reversal)
8b4e3cde-6ab3-499c-8e3c-0cdbeea821e4,2026-04-24 04:15:00,39.76884417728618,0.2498653846153846,0.248,-0.0015,9.9988,0.004,0.0403,99.9924,Supertrend sell (trend)
6cdbafba-c124-463c-bbc9-4267ef607c31,2026-04-24 04:15:00,26.464857967588102,0.2497785714285714,0.248,-0.0028,9.9912,0.004,0.0403,99.9163,RSI sobrevendido + reversão (reversal)
1225515f-2207-4a10-9207-6b6234655360,2026-04-24 04:15:00,26.464857967588102,0.2497785714285714,0.248,-0.0028,9.9912,0.004,0.0403,99.9163,RSI sobrevendido + reversão (reversal)
10e2b2e0-8284-45cc-b3a3-3e7cd4af375f,2026-04-24 04:15:00,26.464857967588102,0.2497785714285714,0.248,-0.0028,9.9912,0.004,0.0403,99.9163,RSI sobrevendido + reversão (reversal)
e11098b5-e2f7-4eee-9007-36b294380941,2026-04-24 04:15:00,26.464857967588102,0.2497785714285714,0.248,-0.0028,9.9912,0.004,0.0403,99.9163,RSI sobrevendido + reversão (reversal)
8b4e3cde-6ab3-499c-8e3c-0cdbeea821e4,2026-04-24 17:30:00,50.48088193403949,0.2510629629629629,0.2512,9.9999999999989e-05,9.9992,0.0239,0.2389,100.0163,Trend following com EMA 21/55 (trend)
8b4e3cde-6ab3-499c-8e3c-0cdbeea821e4,2026-04-24 09:45:00,45.13277668421573,0.2486785714285714,0.2486,-0.0014,10.0016,0.004,0.0402,100.0203,Supertrend sell (trend)
6cdbafba-c124-463c-bbc9-4267ef607c31,2026-04-25 07:45:00,49.71833822377737,0.2514642857142857,0.2514,9.9999999999989e-05,9.9916,0.0079,0.0796,99.9242,Trend following com EMA 21/55 (trend)
1225515f-2207-4a10-9207-6b6234655360,2026-04-25 07:45:00,49.71833822377737,0.2514642857142857,0.2514,9.9999999999989e-05,9.9916,0.0079,0.0796,99.9242,Trend following com EMA 21/55 (trend)
10e2b2e0-8284-45cc-b3a3-3e7cd4af375f,2026-04-25 07:45:00,49.71833822377737,0.2514642857142857,0.2514,9.9999999999989e-05,9.9916,0.0079,0.0796,99.9242,Trend following com EMA 21/55 (trend)
e11098b5-e2f7-4eee-9007-36b294380941,2026-04-25 07:45:00,49.71833822377737,0.2514642857142857,0.2514,9.9999999999989e-05,9.9916,0.0079,0.0796,99.9242,Trend following com EMA 21/55 (trend)
d25f9ee6-e2c6-4f76-9c8b-5e4a8b625616,2026-04-24 16:45:00,53.91489627476083,8.547142857142857,8.56,0.0200000000000013,9.9942,0.0234,0.2336,99.9649,Trend following com EMA 21/55 (trend)
a0b4a294-2276-4a70-aefa-cc33f76d2431,2026-04-24 16:45:00,53.91489627476083,8.547142857142857,8.56,0.0200000000000013,9.9942,0.0234,0.2336,99.9649,Trend following com EMA 21/55 (trend)
c33bd77f-20a5-4f9c-9018-2e071c18b658,2026-04-24 16:45:00,53.91489627476083,8.547142857142857,8.56,0.0200000000000013,9.9942,0.0234,0.2336,99.9649,Trend following com EMA 21/55 (trend)
350e6c3f-8b38-44be-bc0d-902212a6fef2,2026-04-24 16:45:00,53.91489627476083,8.547142857142857,8.56,0.0200000000000013,9.9942,0.0234,0.2336,99.9649,Trend following com EMA 21/55 (trend)
cce72e95-4bbb-46be-9220-c802aee3f604,2026-04-24 16:45:00,53.91489627476083,8.547142857142857,8.56,0.0200000000000013,9.9942,0.0234,0.2336,99.9649,Trend following com EMA 21/55 (trend)
d25f9ee6-e2c6-4f76-9c8b-5e4a8b625616,2026-04-24 19:30:00,38.43192332323092,8.566,8.56,-0.0299999999999993,9.9965,0.0117,0.1168,99.9766,Supertrend sell (trend)
a0b4a294-2276-4a70-aefa-cc33f76d2431,2026-04-24 19:30:00,44.07876254206252,8.564285714285715,8.56,-0.0099999999999997,9.9965,0.0117,0.1168,99.9766,Supertrend sell (trend)
c33bd77f-20a5-4f9c-9018-2e071c18b658,2026-04-24 19:30:00,44.07876254206252,8.564285714285715,8.56,-0.0099999999999997,9.9965,0.0117,0.1168,99.9766,Supertrend sell (trend)
350e6c3f-8b38-44be-bc0d-902212a6fef2,2026-04-24 19:30:00,44.07876254206252,8.564285714285715,8.56,-0.0099999999999997,9.9965,0.0117,0.1168,99.9766,Supertrend sell (trend)
cce72e95-4bbb-46be-9220-c802aee3f604,2026-04-24 19:30:00,44.07876254206252,8.564285714285715,8.56,-0.0099999999999997,9.9965,0.0117,0.1168,99.9766,Supertrend sell (trend)
a0b4a294-2276-4a70-aefa-cc33f76d2431,2026-04-24 18:30:00,53.7330417490853,8.567142857142857,8.56,0.0300000000000011,9.9918,0.0117,0.1168,99.9296,Trend following com EMA 21/55 (trend)
c33bd77f-20a5-4f9c-9018-2e071c18b658,2026-04-24 18:30:00,53.7330417490853,8.567142857142857,8.56,0.0300000000000011,9.9918,0.0117,0.1168,99.9296,Trend following com EMA 21/55 (trend)
350e6c3f-8b38-44be-bc0d-902212a6fef2,2026-04-24 18:30:00,53.7330417490853,8.567142857142857,8.56,0.0300000000000011,9.9918,0.0117,0.1168,99.9296,Trend following com EMA 21/55 (trend)
cce72e95-4bbb-46be-9220-c802aee3f604,2026-04-24 18:30:00,53.7330417490853,8.567142857142857,8.56,0.0300000000000011,9.9918,0.0117,0.1168,99.9296,Trend following com EMA 21/55 (trend)
d25f9ee6-e2c6-4f76-9c8b-5e4a8b625616,2026-04-24 19:45:00,46.95902833644566,8.56625,8.57,-0.0199999999999995,9.9977,0.0117,0.1167,99.9882,Trend following com EMA 21/55 (trend)
d25f9ee6-e2c6-4f76-9c8b-5e4a8b625616,2026-04-24 19:45:00,44.201346482402776,8.568235294117647,8.57,-0.0299999999999993,9.9988,0.0117,0.1167,99.9999,Supertrend sell (trend)
d25f9ee6-e2c6-4f76-9c8b-5e4a8b625616,2026-04-25 11:30:00,31.571976830425427,8.545555555555556,8.51,-0.0299999999999993,10.0,0.0118,0.1175,100.0116,Supertrend sell (trend)
d25f9ee6-e2c6-4f76-9c8b-5e4a8b625616,2026-04-25 12:30:00,29.021932606983786,8.537894736842105,8.49,-0.0499999999999989,10.0,0.0118,0.1178,100.0116,RSI sobrevendido + reversão (reversal)
d25f9ee6-e2c6-4f76-9c8b-5e4a8b625616,2026-04-24 01:30:00,47.03138936735286,8.5085,8.49,0.0199999999999995,10.0012,0.0471,0.4711,100.0587,RSI sobrecomprado + pullback (reversal)
616f4dcb-3de4-4491-9d27-a31d7c9f54b8,2026-04-25 07:00:00,40.677091716036536,0.2516071428571428,0.2509,-0.0006999999999999,10.0,0.0159,0.1594,100.0159,Supertrend sell (trend)
